County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,FCC Issued,EBT/SNAP,FCC Accepted,Location Points
Chautauqua,Fredonia WINTER Farmers' Market,321 East Main St. (Rt 20) Masonic Forest Lodge,321 East Main St. (Rte 20),Fredonia,NY,14063,Anneliese Bruegel,7169652716,http://www.facebook.com/FredoniaFarmersMarket,Saturday 10am-1pm,November 5-May 13,Y,M/X/W/P,42.44764,-79.315,N,Y,Y,"(42.44764, -79.315)"
Chautauqua,Hathaway Farms Farm Stand,"9595 East Main Road Route 20 , 1.5 miles east of Ripley",9595 East Main Road Route 20,Ripley,NY,14775,Patricia Hathaway,7167536072,,"Mon-Sat  10am-6pm, Sunday  12pm-6pm",June 1-November 1,Y,M,42.28014,-79.68442,N,Y,Y,"(42.28014, -79.68442)"
Chautauqua,Lakewood Farmers' Market,Chautauqua Ave.,Chautauqua Ave and West Second St,Lakewood,NY,14750,Joe Johnson,7167638557,http://www.lakewoodny.com,Tuesday  1pm-5pm,June 7-August 30,Y,M,42.10189,-79.3262,N,N,Y,"(42.10189, -79.3262)"
Chautauqua,Richard Feinen Farms Farm Stand,3251 Route 39 Forestville,3251 Route 39,Forestville,NY,14062,Richard Feinen,7166805462,,Daily 10am-6pm,June 1-November 31,Y,M,42.46786,-79.27186,N,N,Y,"(42.46786, -79.27186)"
Chautauqua,Roberto Fred Farm Stand,10655 Temple Rd Dunkirk,10655 Temple Rd,Dunkirk,NY,14048,Roberto Fred,7163667200,,Daily 9am-6pm,June-December,Y,M,42.464201,-79.361694,N,N,Y,"(42.464201, -79.361694)"
Chautauqua,Westfield Farmers' Market,Rt 20 & Rt 394,Rt 20 and Rt 394,Westfield,NY,14787,Arianne Correll,7166401166,http://www.westfieldny.com/farmers-market,Saturday  9am-2pm,May 28-September 24,Y,P/M,42.32203,-79.57812,N,N,Y,"(42.32203, -79.57812)"
Chemung,Elmira Eastside Farmers' Market,West Lawn of Holiday Inn  760 E. Water St.,760 East Water St,Elmira,NY,14901,Andrew Fagan,6077344453,http://www.ccechemung.org,Friday  2:30pm-6pm,June 10-October 21,Y,M,42.08905,-76.7922,Y,Y,Y,"(42.08905, -76.7922)"
Chemung,Elmira Wisner Park Farmers' Market,Wisner Park 200 N Main Street,200 N Main St,Elmira,NY,14901,Jennifer Herrick,6077340341,http://www.wisnermarket.org,Thursday  10am-2pm,June 21-September 29,Y,M,42.08943,-76.80801,N,N,Y,"(42.08943, -76.80801)"
Chemung,Grove Park Farmers' Market,4th St. & Walnut Ave. Grove Park,Walnut Ave and West 4th St,Elmira,NY,14901,Matthew Glenn,6075464535,https://www.facebook.com/GroveParkFarmersMarket,Monday  3pm-6pm,June 6-October 30,Y,M,42.0921,-76.82013,N,Y,Y,"(42.0921, -76.82013)"
Chemung,Teal Park Farmers' Market,"Horseheads , corner of S. Main and Steuben St.",S. Main and Steuben St.,Horseheads,NY,14845,Jabe Warren,5705373636,,Saturday  10am-1pm,June 25-September 24,Y,M,42.16417,-76.81919,N,N,Y,"(42.16417, -76.81919)"
Chenango,Coventry Farmers' Market,"Coventry Town Hall, 1839 State Hwy Route 235",1839 NY-235,Greene,NY,13778,Ellen Evans,6076567319,http://townofcoventryny.com,"Sunday  12pm-4pm , Thursday  11am-4pm",June 30-October 20,Y,M,42.291625,-75.640573,N,N,Y,"(42.291625, -75.640573)"
Chenango,Norwich Farmers' Market,"East Park  75 North Broad St., Winter weather: inside Howard Johnson",75 North Broad St.,Norwich,NY,13815,Sandy Pierce,6073344928,https://www.facebook.com/NorwichNYFarmersMarket,Wed  10am-6pm,Year-round,Y,YR,42.53363,-75.524,N,Y,Y,"(42.53363, -75.524)"
Chenango,Oxford Farmers' Market,Lafayette Park,Lafayette Park,Oxford,NY,13830,Mina Takahashi,6078435699,https://www.facebook.com/OxfordNYFarmersMarket,"Saturday 9am-12pm, Wednesdays 11am-1pm",May-October,N,P/M,42.44255,-75.5983,N,N,Y,"(42.44255, -75.5983)"
Chenango,Oxford WINTER Farmers' Market,"St. Paul's Parish House Comm Ctr, 34 Main St. Oxford",34 Main St.,Oxford,NY,13830,Mina Takahashi,6078435699,https://www.facebook.com/OxfordNYFarmersMarket,1st Saturday  10am-1pm,November-April,N,X/W/P,42.440234,-75.594121,N,N,Y,"(42.440234, -75.594121)"
Chenango,Sunrise Farms Farm Stand,252 Plymouth-North Norwich Rd.  Plymouth,252 Plymouth-North Norwich Rd.,Plymouth,NY,13832,Kathryn Clemens,6073365834,,Daily  7am-8pm,Year-round,Y,YR,42.62427,-75.59152,N,N,Y,"(42.62427, -75.59152)"
Clinton,Country Dreams Farm Farm Stand,260 Pellerin Road Plattsburgh,260 Pellerin Rd.,Plattsburgh,NY,12901,Melissa Monty-Provost,5185656051,http://www.countrydreamsfarm.com,Daily  8am-5pm,July 1-October 31,Y,M,44.74671,-73.53235,N,N,Y,"(44.74671, -73.53235)"
Clinton,Keeseville Farmers' Market,Next to Adirondack Hardware on Front St.,1721 Front St,Keeseville,NY,12944,Vicky Rayl,5186517680,http://www.adirondackfarmersmarket.com,Tuesday  10am-2pm,June 21-August 30,Y,M,44.50436,-73.48061,N,Y,Y,"(44.50436, -73.48061)"
Clinton,Northern Orchard Farm Stand,470 Union Road Peru,470 Union Road,Peru,NY,12972,Cynthia Mulbury,5186439718,,Daily  10am-6pm,May 1-December 23,Y,P/M/X,44.55639,-73.53716,N,Y,Y,"(44.55639, -73.53716)"
Clinton,Plattsburgh Farmers' & Crafters Market,"City parking lot , Durkee & Broad St.",Broad St and Durkee St,Plattsburgh,NY,12901,Patricia Parker,5183100719,https://www.facebook.com/pages/Plattsburgh-Farmers-and-Crafters-Market/121588034547095,"Saturday  9am-2pm, June 29 - Oct 5, Wed  10am-2pm",May 7-October 8,Y,P/M,44.69535,-73.45226,N,Y,Y,"(44.69535, -73.45226)"
Clinton,Rouses Point Farmers' Market,Dodge Memorial Library 144 Lake St.,144 Lake Street,Rouses Point,NY,12979,Connie Cassevaugh,5182973536,,Friday  3pm-7pm,June 24-September 2,Y,M,44.99029,-73.36438,N,N,Y,"(44.99029, -73.36438)"
Clinton,Shield's Vegetables / Dyer Farms,6303 State Route 22 Plattsburgh,6303 State Route 22,Plattsburgh,NY,12901,Sam Dyer,5185610473,,Daily  10am-6pm,July 16-October 31,Y,M,44.73789,-73.47064,N,N,Y,"(44.73789, -73.47064)"
Columbia,City of Hudson Farmers' Market,DMV parking lot Sixth & Columbia Sts.,Columbia St and North 6th St,Hudson,NY,12534,Lisa Walsh,5188287217,http://www.hudsonfarmersmarketny.com,Saturday  9am-1pm,May 7-November 19,Y,P/M,42.24866,-73.78369,Y,Y,Y,"(42.24866, -73.78369)"
Columbia,Copake Hillsdale Farmers' Market,Roeliff Jansen Park 9140 Route 22,9140 Route 22,Hillsdale,NY,12529,Diane Creed,5183251430,http://www.copakehillsdalefarmersmarket.com,Saturday  9am-1pm,May 28-October 29,Y,P/M,42.17077,-73.51771,Y,Y,Y,"(42.17077, -73.51771)"
Columbia,Hudson WINTER Farmers' Market,601 Union St.,601 Union St.,Hudson,NY,12534,Marilyn Cederoth,5189650552,,Saturday  10am-1pm,"Dec, February-April",N,X/W/P,42.24738,-73.78535,N,N,Y,"(42.24738, -73.78535)"
Columbia,Kinderhook Farmers' Market,Kinderhook Village Square 1 Hudson Street,US Route 9 and Hudson St,Kinderhook,NY,12106,Kim Voltz,5187559293,http://www.kinderhookfarmersmarket.com,Sat  8:30am-12:30pm,May 7-October 8,Y,P/M,42.3954,-73.69817,N,N,Y,"(42.3954, -73.69817)"
Columbia,New Lebanon Country Farmers' Market,36 Old Route 20,36 Old Route 20,New Lebanon,NY,12125,Chelsea Vigue,5083173502,http://www.facebook.com/newlebanoncountrymarket,Sunday  10am-2pm,June 5-October 16,Y,M,42.47165,-73.37991,N,N,Y,"(42.47165, -73.37991)"
Columbia,Philmont Farmers' Market,116 Main Street,116 Main St,Philmont,NY,12565,Sally Baker,5186970038,http://www.pbinc.org/revitalization,Sunday  10am-2pm,May 29-October 16,Y,P/M,42.24868,-73.65097,Y,Y,Y,"(42.24868, -73.65097)"
Columbia,Upstreet Farmers' Market,7th Street Park Hudson,7th Street Park,Hudson,NY,12534,Tess Parker,6033616889,http://facebook.com/upstreetmarket,Wednesday  4pm-7pm,May 25-October 26,Y,P/M,42.24744,-73.78299,N,N,Y,"(42.24744, -73.78299)"
Cortland,Cincinnatus Farmers' Market,"Cortland-Chenango Rural Services, 2704 Lower Cincinnatus Rd.",2704 Lower Cincinnatus Rd,Cincinnatus,NY,13040,Paul Halstead,6078368972,,Saturday  9am-12pm,May 1-November 30,Y,P/M,42.53812,-75.89662,N,N,Y,"(42.53812, -75.89662)"
Cortland,City of Cortland Farmers' Market,Main St. btwn Court & Orchard Sts.,Main St and Orchard St,Cortland,NY,13045,Julie Maddren,6077588373,,Tue/Sat  8am-2pm,May 24 -October 29,Y,P/M,42.60028,-76.18044,N,Y,Y,"(42.60028, -76.18044)"
Cortland,Dave's Veggies Farm Market,"5178 NYS Route 41 , Homer",5178 NY-41,Homer,NY,13077,David Root,6075430226,http://www.davesveggies.com,"Mon-Sat  10am-7pm, Sunday 10am-6pm",May 1-October 31,Y,P/M,42.659118,-76.203042,N,Y,Y,"(42.659118, -76.203042)"
Cortland,Homer Farmers' Market,First Religious Society's Green  on Main St.,South Main St and Central Park Pl,Homer,NY,13077,Bob Holdsworth,6072994920,,"Saturday  9am-1pm, Wed  4pm-7pm",May7-October 29,Y,P/M,42.63595,-76.17869,N,Y,Y,"(42.63595, -76.17869)"
Cortland,Virgil Farmers' Market,Virgil School 4 Corners Cortland,Route 215 and Route 392,Virgil,NY,13045,Christine Applegate,6078356205,,Saturday  9am-12pm,June 18-October 8,Y,M,42.51057,-76.19472,N,N,Y,"(42.51057, -76.19472)"
Delaware,Catskill Cattle Farm Stand,96 Laurel Bank Ave,96 Laurel Bank Ave,Deposit,NY,13754,Lonny or Liz Schaefer,6077276320,http://www.catskillcattle.com,Sun-Sat  8am-8pm,May 1-October 31,Y,M,42.07063,-75.40936,N,N,Y,"(42.07063, -75.40936)"
Delaware,Delhi Farmers' Market,Courthouse Square Main St.,Main St and Court St,Delhi,NY,13753,Meg Kennedy,6072938128,,Wednesdays,June 1-September 28,Y,M,42.27792,-74.91652,N,N,Y,"(42.27792, -74.91652)"
Delaware,Franklin Farmers' Market,Chapel Hall 25 Institute St.  Village of Franklin,25 Institute St.,Franklin,NY,13775,Ellen Curtis,6078295631,,Sunday  10am-2pm,May 29-October 9,Y,P/M,42.33901,-75.1672,N,N,Y,"(42.33901, -75.1672)"
Delaware,Hobart Farmers' Market,Stamford Town Hall Green 101 Maple Ave.,101 Maple Ave,Hobart,NY,12167,Andrew Flach,6075384007,https://www.facebook.com/HobartFarmersMarket/,Friday  4pm-7pm,June 3-September 30,Y,M,42.37016,-74.66867,N,N,Y,"(42.37016, -74.66867)"
Delaware,Pakatakan Farmers' Market,Round Barn of Halcottville 46676 State Hwy 30,46676 State Route 30,Halcottsville,NY,12438,Georgianna Fairlie,8452544290,http://roundbarnmarket.org,Saturday  9am-2pm,May 14-October 8,Y,P/M,42.20003,-74.596774,N,N,Y,"(42.20003, -74.596774)"
Delaware,RambleBramble Farm Stand,56508 State Hgwy 10 South Kortright,56508 NY-10,South Kortright,NY,13842,Jamie Bianco,6075384036,http://www.ramblefarm.com,Mon-Thu  9am-7pm,May 27-October 31,Y,P/M,42.34342,-74.724,N,N,Y,"(42.34342, -74.724)"
Delaware,Sidney Farmers' Market,"Video Entertainment Plus parking lot, 89 Main St.",89 Main St,Sidney,NY,13838,Jeanne Darling,6078656531,http://www.ccedelaware.org,"Tuesday  2pm-6pm, (4th Tue of Month 10a-6p)",June 28-August 30,Y,M,42.31426,-75.39045,N,N,Y,"(42.31426, -75.39045)"
Delaware,Walton Farmers' Market,UHS Delaware Valley Hospital 2 Titus Place,2 Titus Place,Walton,NY,13856,Jeanne Darling,6078656531,http://www.ccedelaware.org,1st & 3rd Wed 10-2,July 6-October 19,Y,M,42.16464,-75.12792,N,N,Y,"(42.16464, -75.12792)"
Dutchess,Amenia Farmers' Market,Amenia Town Hall 4988 Route 22,4974 Route 22,Amenia,NY,12501,Sophie Purdy Meili,4133297389,http://www.ameniafarmersmarket.com,Fridays  3pm-7pm,May-October,N,P/M,41.851201,-73.555719,N,Y,Y,"(41.851201, -73.555719)"
Dutchess,Amenia WINTER Farmers' Market,Amenia Town Hall 4988 Route 22,4988 New York 22,Amenia,NY,12501,Sophie Purdy Meili,4133297389,http://www.ameniafarmersmarket.com,"Saturday  10am-2pm, 1st & 3rd Saturday  Jan-Apr",November-April,N,M/X/W/P,41.851397,-73.554943,N,Y,Y,"(41.851397, -73.554943)"
Dutchess,Arlington Farmers' Market,"Vassar College Alumni Lawn , 123 Raymond Ave. Poughkeepsie",123 Raymond Ave,Poughkeepsie,NY,12603,Bob Legacy,9144747533,http://www.arlingtonhasit.org,Thursday  3pm-7pm,June 2-October 27,Y,M,41.68187,-73.89636,N,N,Y,"(41.68187, -73.89636)"
Dutchess,Beacon Farmers' Market,Beacon Ferry Dock 55 Red Flynn Rd.,55 Red Flynn Dr,Beacon,NY,12508,Sarah Simon,6175387577,,Sunday  10am-2pm,April 24-November 20,Y,P/M,41.50576,-73.9854,Y,Y,Y,"(41.50576, -73.9854)"
Dutchess,Beacon WINTER Farmers' Market,413 Main St.,413 Main Street,Beacon,NY,12508,Sarah Simon,6175387577,,Sunday  10am-2pm,December 4-April 16,N,X/W/P,41.50321,-73.96674,N,N,Y,"(41.50321, -73.96674)"
Dutchess,Dykeman Farm Farm Stand,31 Dykeman Lane Pawling,31 Dykeman Lane,Pawling,NY,12564,Beth Dykeman,8458326086,http://www.bestcorn.com,Daily  10am-6pm,July 1-November 1,Y,M,41.62739,-73.60795,N,N,Y,"(41.62739, -73.60795)"
Dutchess,Hyde Park Farmers' Market,Near Town Hall 4390 Rt 9,4390 Route 9,Hyde Park,NY,12538,Dot Chenevert,8452299336,http://www.hydeparkfarmersmarket.org,Saturday  9am-2pm,June 4-October 29,Y,M,41.7913,-73.93615,N,N,Y,"(41.7913, -73.93615)"
Dutchess,Millbrook Farmers' Market,Front St. & Franklin Ave. (Bank lot),Front St. and Franklin Ave.,Millbrook,NY,12545,Ian Daly,8452434410,http://www.millbrooknyfarmersmarket.com/,Saturday  9am - 1pm,May 28-October 29,N,P/M,41.78321,-73.69651,N,N,Y,"(41.78321, -73.69651)"
Dutchess,Millerton Farmers' Market,6 Dutchess Ave.,6 Dutchess Ave.,Millerton,NY,12546,Sheila DePaola,5187894259,http://www.millertonfarmersmarket.org/,Saturday 10am-2pm,Year-round,Y,YR,41.95424,-73.50979,N,Y,Y,"(41.95424, -73.50979)"
Dutchess,Pawling Farmers' Market,Pawling Village Green Charles Colman Blvd.,154 Charles Colman Blvd.,Pawling,NY,12564,Terry Deegan,9172244801,http://www.pawlingfarmersmarket.org,Saturday  9am-1pm,June 18-October 1,Y,M,41.56315,-73.60143,N,N,Y,"(41.56315, -73.60143)"
Dutchess,Poughkeepsie Plenty Fresh Interfaith Towers,66 Washington St.,66 Washington Street,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792,http://www.dutchessoutreach.org/ppm,Thursday  11:30am-1pm,June 9-October 20,N,M,41.70773,-73.92935,N,Y,Y,"(41.70773, -73.92935)"
Dutchess,Poughkeepsie Plenty Fresh Maplewood,457 Maple St.,457 Maple St.,Poughkeepsie,ny,12601,Cloud Bartoli,8454543792,http://www.dutchessoutreach.org/ppm,Wednesday  2pm-3pm,June 8-October 19,Y,M,41.70012,-73.91199,N,N,Y,"(41.70012, -73.91199)"
Dutchess,Poughkeepsie Plenty Fresh Market,29 N Hamilton Street  Family Partnership Center,29 N Hamilton Street,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792,http://www.dutchessoutreach.org/ppm,Wednesday  11:30am-1pm,June 8-October 19,Y,M,41.70459,-73.92197,N,N,Y,"(41.70459, -73.92197)"
Dutchess,Poughkeepsie Plenty Fresh Soldier's Fountain,Little Market and Montgomery st,Little Market and Montgomery st,Poughkeepsie,NY,12601,Cloud Bartoli,8454543792,http://www.dutchessoutreach.org/ppm,Thursday  2pm-3:30pm,June 9-October 20,Y,M,41.6995,-73.93151,N,N,Y,"(41.6995, -73.93151)"
Dutchess,Rhinebeck Farmers' Market,Municipal lot 61 E. Market St.,61 East Market St,Rhinebeck,NY,12572,Andrea Bartolomeo,5188211481,http://www.rhinebeckfarmersmarket.com,Sunday  10am-2pm,May 8-November 20,Y,P/M,41.92738,-73.91021,Y,Y,Y,"(41.92738, -73.91021)"
Dutchess,Rhinebeck WINTER Farmers' Market,Town Hall 80 E. Market St,80 E. Market St,Rhinebeck,NY,12572,Andrea Bartolomeo,5188211481,http://www.rhinebeckfarmersmarket.com,Alt. Sundays  10am-2pm,December 4-April 23,Y,X/W/P,41.926894,-73.908946,Y,Y,Y,"(41.926894, -73.908946)"
Dutchess,Share the Bounty Farm Stand,Hudson River Healthcare 3360 Route 343 Amenia,3360 Route 343,Amenia,NY,12501,Edward Frederick,8458387038,,Tuesday  9am-4pm,June 7-November 1,Y,M,41.85035,-73.55065,N,Y,Y,"(41.85035, -73.55065)"
Dutchess,Village of Fishkill Farmers' Market,Old Grand Union lot 1004 Main St. Rt. 52,1004 Main St,Fishkill,NY,12524,Julie Spann,9144565120,http://www.vofishkill.us,Thursday  9am-3pm,May 26-October 27,Y,P/M,41.53212,-73.90574,N,N,Y,"(41.53212, -73.90574)"
Erie,5 Loaves Farm Stand,1172 West Ave. Buffalo,1172 West Ave,Buffalo,NY,14213,Matt Kauffman,7168039241,http://5loavesfarm.blogspot.com,Saturday  10am-1pm,May 7-October 30,Y,P/M,42.9222,-78.8965,N,Y,Y,"(42.9222, -78.8965)"
Erie,Alden Farmers' Market,"13119 Broadway (Route 20) , btwn Tractor Supply & Save a Lot",13119 Broadway,Alden,NY,14004,Jenny Urbanski,7169376177,http://www.aldenny.org,Saturday  8:30am-1pm,May 14-October 15,Y,P/M,42.89784,-78.49904,N,N,Y,"(42.89784, -78.49904)"
Erie,Blasdell Farmers' Market,4271 Lake Ave,4271 Lake Ave,Hamburg,NY,14219,Jamie Decker,7166497917,http://www.hamburg-chamber.org,Wednesday  9am-2pm,May 18-September 28,Y,P/M,42.79704,-78.81905,N,N,Y,"(42.79704, -78.81905)"
Erie,Bowman Farms Farm stand,11259 Gowanda State Rd. North Collins,11259 Gowanda State Rd.,North Collins,NY,14111,Bruce Bowman,7168185222,http://www.bowmanfarmsinc.com,Daily  9am-5:30pm,June-October,Y,M,42.574596,-78.93425,N,Y,Y,"(42.574596, -78.93425)"
Erie,Broadway Farmers' Market,999 Broadway Buffalo parking entrances on Gibson or Lombard St.,999 Broadway,Buffalo,NY,14212,Kathleen Peterson,7168930705,https://www.facebook.com/BroadwayMarketBuffalo?ref=hl,Mon-Sat  8am-5pm,May 4-December 24,N,P/M/X,42.893162,-78.837667,N,N,Y,"(42.893162, -78.837667)"
Erie,Clarence Hollow Farmers' Market,Town parking lot 10717 Main St. (Rt. 5),10717 Main St,Clarence,NY,14031,Cheryl Anthony,7167591075,http://www.clarencefarmersmarket.com,Saturday  8am-1pm,June 4-October 29,Y,M,42.9808,-78.58904,N,N,Y,"(42.9808, -78.58904)"
Erie,Clinton Bailey Farmers' Market,"1443-1517 Clinton St. Buffalo, corner of Clinton & Bailey Sts., (FMNP Saturdays Only)",Bailey Ave and Clinton St,Buffalo,NY,14206,Sharon Baldi,7162080003,http://www.clintonbaileymarket.com,"Sat 6am-6pm  , (Sat Nov-April 6am-1pm) , Sun 7am-2pm , Mon-Fri  7am-5pm",Year-round,Y,YR,42.87205,-78.81998,N,Y,Y,"(42.87205, -78.81998)"
Erie,Common Roots Urban Farm Stand,309 Peckham St Buffalo,309 Peckham St,Buffalo,NY,14206,Terra Dumas,7162829109,,Saturday 10am-1pm,June 11-September 24,Y,M,42.88783,-78.84284,N,N,Y,"(42.88783, -78.84284)"
Erie,Downtown Buffalo Country Market,Buffalo Place Main St. btwn Court & Church Streets,344 Main Street,Buffalo,NY,14202,Erin Carmina,7168563150,http://www.buffaloplace.com,Tue/Thu  8am-2:30pm,May 12-October 27,Y,P/M,42.88418,-78.87491,N,Y,Y,"(42.88418, -78.87491)"
Erie,East Aurora Farmers' Market,Aurora Village (TOPS) Plaza 123 Grey St.,123 Grey St,East Aurora,NY,14052,Barbara Andres-Kester,7163482801,http://facebook.com/EastAuroraFarmersMarket,Sat/Wed  7am-1pm,May 7-November 23,Y,P/M,42.76593,-78.63413,N,N,Y,"(42.76593, -78.63413)"
Erie,Elmwood Village Farmers' Market,Elmwood Village at Elmwood Ave & Bidwell Pkwy,Elmwood Ave and Bidwell Pkwy,Buffalo,NY,14222,Karen Vilonen,7166915388,http://www.elmwoodmarket.org,Saturday  8am-1pm,May 7-November 26,Y,P/M,42.92371,-78.87702,N,Y,Y,"(42.92371, -78.87702)"
Erie,Elmwood Village WINTER Market,Elmwood Ave.  SUNY Buffalo,Elmwood Ave.,Buffalo,NY,14213,Karen Vilonen,7166915388,http://www.elmwoodmarket.org,Saturday  10am-2pm,December 5-April 29,N,X/W/P,42.95691,-78.87836,N,Y,Y,"(42.95691, -78.87836)"
Erie,Farm 2 Preschool Kenmore Ave Farmers' Market,500 Kenmore Ave. Buffalo,500 Kenmore Ave,Buffalo,NY,14223,Darla Ferrante,5856544745,,Tuesday  3pm-6pm,June 7-October 11,Y,M,42.95796,-78.83643,Y,Y,Y,"(42.95796, -78.83643)"
Erie,Grider Street Farmers' Market,351 Grider St. Buffalo,351 Grider St,Buffalo,NY,14215,Kelly Showard,7168984737,,Friday  10am-2pm,June 3-September 30,Y,M,42.924297,-78.828694,N,Y,Y,"(42.924297, -78.828694)"
Erie,Hamburg Farmers' Market,"Village municipal parking lot Main & Buffalo Sts. , (entrance on Main & Union Sts)",30 Buffalo St,Hamburg,NY,14075,Jamie Decker,7166497917,http://www.hamburg-chamber.org,Saturday  7:30am-1pm,May 7-October 29,Y,P/M,42.71677,-78.82994,N,N,Y,"(42.71677, -78.82994)"
Erie,Holland Farmers' Market,Municipal lot Route 16 Next to Fire Hall,25 North Main St,Holland,NY,14080,Marg Wnek,7165379590,http://www.thehollandmkt.com,Sunday  8:30am-1pm,May 1-October 30,Y,P/M,42.64149,-78.54248,N,N,Y,"(42.64149, -78.54248)"
Erie,Kenmore Farmers' Market,2919 Delaware Ave. at Delaware Rd.,2919 Delaware Ave,Buffalo,NY,14217,Patrick Mang,7168764118,https://www.facebook.com/pages/Kenmore-Farmers-Market/132985793616,Saturday  8am-12:30pm,June 18-October 29,Y,M,42.96362,-78.8698,N,N,Y,"(42.96362, -78.8698)"
Erie,Lancaster Sunday Farmers' Market,4913 Transit Rd.,4913 Transit Rd.,Buffalo,NY,14221,Ann Jordan,7164812961,http://www.lancastervillagemarket.com,Sunday  9am-2pm,May 1-Octobter 30,Y,P/M,42.98538,-78.69692,N,Y,Y,"(42.98538, -78.69692)"
Erie,MAP ELIM Mobile Market,"Parking lot 70 Chalmers Ave. Buffalo, btw Holden St & Filmore Ave.",70 Chalmers Avenue,Buffalo,NY,14214,Danielle Rovillo,7168825327,http://www.mass-ave.org,Thursday  4pm-6pm,June 9-October 27,Y,M,42.93819,-78.8358,N,Y,Y,"(42.93819, -78.8358)"
Erie,MAP Farm Stand,389 Massachusetts Ave. Buffalo,389 Massachusetts Ave.,Buffalo,NY,14213,Danielle Rovillo,7168825327,http://www.mass-ave.org,Tuesday  4pm-6pm,June 7-October 25,Y,M,42.9128,-78.88774,N,Y,Y,"(42.9128, -78.88774)"
Erie,MAP Gerard Place Mobile Market,Front lawn 2515 Bailey Ave. at E. Delavan Buffalo,2515 Bailey Ave,Buffalo,NY,14215,Danielle Rovillo,7168825327,http://www.mass-ave.org,Wednesday  11am-1pm,June 8-October 26,Y,M,42.92323,-78.81325,N,Y,Y,"(42.92323, -78.81325)"
Erie,MAP Mulberry Street Block Club,"Moot Community Center Parking lot, 292 High Street Buffalo",292 High Street,Buffalo,NY,14204,Danielle Rovillo,7168825327,http://www.mass-ave.org,Thursday 11am-1pm,June 9-October 27,Y,M,42.90029,-78.85812,N,Y,Y,"(42.90029, -78.85812)"
Erie,MAP Salvation Army Mobile Market,Parking lot 960 Main St. at High St. Buffalo,960 Main Street,Buffalo,NY,14202,Danielle Rovillo,7168825327,http://www.mass-ave.org,Friday  11am-1pm,June 10-October 28,Y,M,42.90008,-78.87024,N,Y,Y,"(42.90008, -78.87024)"
Erie,MAP West Side Community Service,"Parking lot 161 Vermont St Buffalo, btw Fargo & West Aves.",161 Vermont St,Buffalo,NY,14213,Danielle Rovillo,7168825327,http://www.mass-ave.org,"Monthly, first Wed , 4pm-6pm","July 6, Aug 3, Sept 7, Oct 5",Y,M,42.90547,-78.89222,N,Y,Y,"(42.90547, -78.89222)"
Erie,North Buffalo Farmers' Market,85 Dakota St. Buffalo,85 Dakota St.,Buffalo,NY,14216,Patricia Banning,7168866635,http://www.northbuffalo.org,Thursday  3pm-7pm,June 2-October 27,Y,M,42.94668,-78.86602,N,Y,Y,"(42.94668, -78.86602)"
Herkimer,Mohawk Farmers' Market,Weller Park 41 W Main St.,41 West Main St,Mohawk,NY,13407,Marilyn Bridger,3158661671,,Wednesday  2pm-5pm,June 1-October 5,Y,M,43.01075,-75.00846,N,N,Y,"(43.01075, -75.00846)"
Erie,Orchard Park at Fox Run Farmers' Market,Orchard Park One Fox Run Lane,One Fox Run Lane,Orchard Park,NY,14127,Michelle Bermingham,7166625001,https://www.facebook.com/pages/Orchard-Park-Farmers-Market-at-Fox-Run/199492926762050,Thursday  9am-1:30pm,May 26-October 27,Y,P/M,42.76345,-78.77619,N,N,Y,"(42.76345, -78.77619)"
